timestamp,weekday,month,day,hour,minute,second,year
2025-01-29 19:43:39.204220,Wednesday,1,29,19,43,39,2025
2025-01-29 19:43:41.212680,Wednesday,1,29,19,43,41,2025
2025-01-29 19:43:43.213997,Wednesday,1,29,19,43,43,2025
2025-01-29 19:43:45.215370,Wednesday,1,29,19,43,45,2025
2025-01-29 19:43:47.216628,Wednesday,1,29,19,43,47,2025
2025-01-29 19:43:49.217530,Wednesday,1,29,19,43,49,2025
2025-01-29 19:43:51.218384,Wednesday,1,29,19,43,51,2025
2025-01-29 19:43:53.219647,Wednesday,1,29,19,43,53,2025
2025-01-29 19:43:55.220190,Wednesday,1,29,19,43,55,2025
2025-01-29 19:43:57.220742,Wednesday,1,29,19,43,57,2025
2025-01-29 19:43:59.222188,Wednesday,1,29,19,43,59,2025
2025-01-29 19:44:01.223982,Wednesday,1,29,19,44,1,2025
2025-01-29 19:44:03.225422,Wednesday,1,29,19,44,3,2025
2025-01-29 19:44:05.226171,Wednesday,1,29,19,44,5,2025
2025-01-29 19:44:07.226756,Wednesday,1,29,19,44,7,2025
2025-01-29 19:44:09.227871,Wednesday,1,29,19,44,9,2025
2025-01-29 19:44:11.229684,Wednesday,1,29,19,44,11,2025
2025-01-29 19:44:13.231762,Wednesday,1,29,19,44,13,2025
2025-01-29 19:44:15.233408,Wednesday,1,29,19,44,15,2025
2025-01-29 19:44:17.234664,Wednesday,1,29,19,44,17,2025
2025-01-29 19:44:19.235164,Wednesday,1,29,19,44,19,2025
2025-01-29 19:44:21.235845,Wednesday,1,29,19,44,21,2025
2025-01-29 19:44:23.237118,Wednesday,1,29,19,44,23,2025
2025-01-29 19:44:25.238958,Wednesday,1,29,19,44,25,2025
2025-01-29 19:44:27.240810,Wednesday,1,29,19,44,27,2025
2025-01-29 19:44:29.241603,Wednesday,1,29,19,44,29,2025
2025-01-29 19:44:31.242712,Wednesday,1,29,19,44,31,2025
2025-01-29 19:44:33.244022,Wednesday,1,29,19,44,33,2025
2025-01-29 19:44:35.245978,Wednesday,1,29,19,44,35,2025
2025-01-29 19:44:37.247509,Wednesday,1,29,19,44,37,2025
2025-01-29 19:44:39.249431,Wednesday,1,29,19,44,39,2025
2025-01-29 19:44:41.250913,Wednesday,1,29,19,44,41,2025
2025-01-29 19:44:43.252737,Wednesday,1,29,19,44,43,2025
2025-01-29 19:44:45.254309,Wednesday,1,29,19,44,45,2025
2025-01-29 19:44:47.255109,Wednesday,1,29,19,44,47,2025
2025-01-29 19:44:49.257029,Wednesday,1,29,19,44,49,2025
2025-01-29 19:44:51.258749,Wednesday,1,29,19,44,51,2025
2025-01-29 19:44:53.259557,Wednesday,1,29,19,44,53,2025
2025-01-29 19:44:55.261089,Wednesday,1,29,19,44,55,2025
2025-01-29 19:44:57.263231,Wednesday,1,29,19,44,57,2025
2025-01-29 19:44:59.265412,Wednesday,1,29,19,44,59,2025
2025-01-29 19:45:01.267489,Wednesday,1,29,19,45,1,2025
2025-01-29 19:45:03.268293,Wednesday,1,29,19,45,3,2025
2025-01-29 19:45:05.269992,Wednesday,1,29,19,45,5,2025
2025-01-29 19:45:07.270475,Wednesday,1,29,19,45,7,2025
2025-01-29 19:45:09.271876,Wednesday,1,29,19,45,9,2025
2025-01-29 19:45:11.272753,Wednesday,1,29,19,45,11,2025
2025-01-29 19:45:13.273706,Wednesday,1,29,19,45,13,2025
2025-01-29 19:45:15.274885,Wednesday,1,29,19,45,15,2025
2025-01-29 19:45:17.275839,Wednesday,1,29,19,45,17,2025
2025-01-29 19:45:19.277273,Wednesday,1,29,19,45,19,2025
2025-01-29 19:45:21.279097,Wednesday,1,29,19,45,21,2025
2025-01-29 19:45:23.279888,Wednesday,1,29,19,45,23,2025
2025-01-29 19:45:25.280394,Wednesday,1,29,19,45,25,2025
2025-01-29 19:45:27.281182,Wednesday,1,29,19,45,27,2025
2025-01-29 19:45:29.282459,Wednesday,1,29,19,45,29,2025
2025-01-29 19:45:31.283487,Wednesday,1,29,19,45,31,2025
2025-01-29 19:45:33.284551,Wednesday,1,29,19,45,33,2025
2025-01-29 19:45:35.286088,Wednesday,1,29,19,45,35,2025
2025-01-29 19:45:37.287109,Wednesday,1,29,19,45,37,2025
2025-01-29 19:45:39.288751,Wednesday,1,29,19,45,39,2025
2025-01-29 19:45:41.289731,Wednesday,1,29,19,45,41,2025
2025-01-29 19:45:43.291092,Wednesday,1,29,19,45,43,2025
2025-01-29 19:45:45.292739,Wednesday,1,29,19,45,45,2025
2025-01-29 19:45:47.293534,Wednesday,1,29,19,45,47,2025
2025-01-29 19:45:49.295412,Wednesday,1,29,19,45,49,2025
2025-01-29 19:45:51.296869,Wednesday,1,29,19,45,51,2025
2025-01-29 19:45:53.298369,Wednesday,1,29,19,45,53,2025
2025-01-29 19:45:55.299631,Wednesday,1,29,19,45,55,2025
2025-01-29 19:45:57.300809,Wednesday,1,29,19,45,57,2025
2025-01-29 19:45:59.302216,Wednesday,1,29,19,45,59,2025
2025-01-29 19:46:01.303827,Wednesday,1,29,19,46,1,2025
2025-01-29 19:46:03.304609,Wednesday,1,29,19,46,3,2025
2025-01-29 19:46:05.305611,Wednesday,1,29,19,46,5,2025
2025-01-29 19:46:07.306515,Wednesday,1,29,19,46,7,2025
2025-01-29 19:46:09.307860,Wednesday,1,29,19,46,9,2025
2025-01-29 19:46:11.309035,Wednesday,1,29,19,46,11,2025
2025-01-29 19:46:13.310737,Wednesday,1,29,19,46,13,2025
2025-01-29 19:46:15.312429,Wednesday,1,29,19,46,15,2025
2025-01-29 19:46:17.314253,Wednesday,1,29,19,46,17,2025
2025-01-29 19:46:19.316355,Wednesday,1,29,19,46,19,2025
2025-01-29 19:46:21.317506,Wednesday,1,29,19,46,21,2025
2025-01-29 19:46:23.318553,Wednesday,1,29,19,46,23,2025
2025-01-29 19:46:25.319701,Wednesday,1,29,19,46,25,2025
2025-01-29 19:46:27.321181,Wednesday,1,29,19,46,27,2025
2025-01-29 19:46:29.322651,Wednesday,1,29,19,46,29,2025
2025-01-29 19:46:31.323446,Wednesday,1,29,19,46,31,2025
2025-01-29 19:46:33.325164,Wednesday,1,29,19,46,33,2025
2025-01-29 19:46:35.327649,Wednesday,1,29,19,46,35,2025
2025-01-29 19:46:37.329496,Wednesday,1,29,19,46,37,2025
2025-01-29 19:46:39.330103,Wednesday,1,29,19,46,39,2025
2025-01-29 19:46:41.331207,Wednesday,1,29,19,46,41,2025
2025-01-29 19:46:43.332849,Wednesday,1,29,19,46,43,2025
2025-01-29 19:46:45.333567,Wednesday,1,29,19,46,45,2025
2025-01-29 19:46:47.334336,Wednesday,1,29,19,46,47,2025
2025-01-29 19:46:49.335871,Wednesday,1,29,19,46,49,2025
2025-01-29 19:46:51.337020,Wednesday,1,29,19,46,51,2025
2025-01-29 19:46:53.338253,Wednesday,1,29,19,46,53,2025
2025-01-29 19:46:55.340588,Wednesday,1,29,19,46,55,2025
2025-01-29 19:46:57.342481,Wednesday,1,29,19,46,57,2025
2025-01-29 19:46:59.343258,Wednesday,1,29,19,46,59,2025
2025-01-29 19:47:01.344310,Wednesday,1,29,19,47,1,2025
2025-01-29 19:47:03.345582,Wednesday,1,29,19,47,3,2025
2025-01-29 19:47:05.346625,Wednesday,1,29,19,47,5,2025
2025-01-29 19:47:07.347813,Wednesday,1,29,19,47,7,2025
2025-01-29 19:47:09.348533,Wednesday,1,29,19,47,9,2025
2025-01-29 19:47:11.349338,Wednesday,1,29,19,47,11,2025
2025-01-29 19:47:13.350989,Wednesday,1,29,19,47,13,2025
2025-01-29 19:47:15.351681,Wednesday,1,29,19,47,15,2025
2025-01-29 19:47:17.352838,Wednesday,1,29,19,47,17,2025
2025-01-29 19:47:19.354248,Wednesday,1,29,19,47,19,2025
2025-01-29 19:47:21.355588,Wednesday,1,29,19,47,21,2025
2025-01-29 19:47:23.356401,Wednesday,1,29,19,47,23,2025
2025-01-29 19:47:25.357139,Wednesday,1,29,19,47,25,2025
2025-01-29 19:47:27.357794,Wednesday,1,29,19,47,27,2025
2025-01-29 19:47:29.359132,Wednesday,1,29,19,47,29,2025
2025-01-29 19:47:31.360753,Wednesday,1,29,19,47,31,2025
2025-01-29 19:47:33.362025,Wednesday,1,29,19,47,33,2025
2025-01-29 19:47:35.364107,Wednesday,1,29,19,47,35,2025
2025-01-29 19:47:37.366209,Wednesday,1,29,19,47,37,2025
2025-01-29 19:47:39.367111,Wednesday,1,29,19,47,39,2025
2025-01-29 19:47:41.367955,Wednesday,1,29,19,47,41,2025
2025-01-29 19:47:43.368791,Wednesday,1,29,19,47,43,2025
2025-01-29 19:47:45.370166,Wednesday,1,29,19,47,45,2025
2025-01-29 19:47:47.371497,Wednesday,1,29,19,47,47,2025
2025-01-29 19:47:49.372827,Wednesday,1,29,19,47,49,2025
2025-01-29 19:47:51.374350,Wednesday,1,29,19,47,51,2025
2025-01-29 19:47:53.375614,Wednesday,1,29,19,47,53,2025
2025-01-29 19:47:55.377397,Wednesday,1,29,19,47,55,2025
2025-01-29 19:47:57.378276,Wednesday,1,29,19,47,57,2025
2025-01-29 19:47:59.379758,Wednesday,1,29,19,47,59,2025
2025-01-29 19:48:01.381481,Wednesday,1,29,19,48,1,2025
2025-01-29 19:48:03.382335,Wednesday,1,29,19,48,3,2025
2025-01-29 19:48:05.383904,Wednesday,1,29,19,48,5,2025
2025-01-29 19:48:07.385432,Wednesday,1,29,19,48,7,2025
2025-01-29 19:48:09.388554,Wednesday,1,29,19,48,9,2025
2025-01-29 19:48:11.389447,Wednesday,1,29,19,48,11,2025
2025-01-29 19:48:13.390515,Wednesday,1,29,19,48,13,2025
2025-01-29 19:48:15.392413,Wednesday,1,29,19,48,15,2025
2025-01-29 19:48:17.393137,Wednesday,1,29,19,48,17,2025
2025-01-29 19:48:19.393726,Wednesday,1,29,19,48,19,2025
2025-01-29 19:48:21.394217,Wednesday,1,29,19,48,21,2025
2025-01-29 19:48:23.395866,Wednesday,1,29,19,48,23,2025
2025-01-29 19:48:25.396783,Wednesday,1,29,19,48,25,2025
2025-01-29 19:48:27.398531,Wednesday,1,29,19,48,27,2025
2025-01-29 19:48:29.399695,Wednesday,1,29,19,48,29,2025
2025-01-29 19:48:31.400930,Wednesday,1,29,19,48,31,2025
2025-01-30 13:41:48.655977,Thursday,1,30,13,41,48,2025
2025-01-30 13:41:50.657592,Thursday,1,30,13,41,50,2025
2025-01-30 13:41:52.658985,Thursday,1,30,13,41,52,2025
2025-01-30 13:41:54.661381,Thursday,1,30,13,41,54,2025
2025-01-30 13:41:56.663140,Thursday,1,30,13,41,56,2025
2025-01-30 13:41:58.664179,Thursday,1,30,13,41,58,2025
2025-01-30 13:42:00.665645,Thursday,1,30,13,42,0,2025
2025-01-30 13:42:02.667205,Thursday,1,30,13,42,2,2025
2025-01-30 13:42:04.670596,Thursday,1,30,13,42,4,2025
2025-01-30 13:42:06.672250,Thursday,1,30,13,42,6,2025
2025-01-30 13:42:08.673443,Thursday,1,30,13,42,8,2025
2025-01-30 13:42:10.675238,Thursday,1,30,13,42,10,2025
2025-01-30 13:42:12.676095,Thursday,1,30,13,42,12,2025
2025-01-30 13:42:14.678155,Thursday,1,30,13,42,14,2025
2025-01-30 13:42:16.678893,Thursday,1,30,13,42,16,2025
2025-01-30 13:42:18.679817,Thursday,1,30,13,42,18,2025
2025-01-30 13:42:20.681049,Thursday,1,30,13,42,20,2025
2025-01-30 13:42:22.682958,Thursday,1,30,13,42,22,2025
2025-01-30 13:42:24.683920,Thursday,1,30,13,42,24,2025
2025-01-30 13:42:26.685727,Thursday,1,30,13,42,26,2025
2025-01-30 13:42:28.687455,Thursday,1,30,13,42,28,2025
2025-01-30 13:42:30.689457,Thursday,1,30,13,42,30,2025
2025-01-30 13:42:32.690961,Thursday,1,30,13,42,32,2025
2025-01-30 13:42:34.692121,Thursday,1,30,13,42,34,2025
2025-01-30 13:42:36.693628,Thursday,1,30,13,42,36,2025
2025-01-30 13:42:38.694200,Thursday,1,30,13,42,38,2025
2025-01-30 13:42:40.695651,Thursday,1,30,13,42,40,2025
2025-01-30 13:42:42.696327,Thursday,1,30,13,42,42,2025
2025-01-30 13:42:44.698503,Thursday,1,30,13,42,44,2025
2025-01-30 13:42:46.699507,Thursday,1,30,13,42,46,2025
2025-01-30 13:42:48.700567,Thursday,1,30,13,42,48,2025
2025-01-30 13:42:50.701508,Thursday,1,30,13,42,50,2025
2025-01-30 13:42:52.702713,Thursday,1,30,13,42,52,2025
2025-01-30 13:42:54.703554,Thursday,1,30,13,42,54,2025
2025-01-30 13:42:56.704545,Thursday,1,30,13,42,56,2025
2025-01-30 13:42:58.705957,Thursday,1,30,13,42,58,2025
2025-01-30 13:43:00.707094,Thursday,1,30,13,43,0,2025
2025-01-30 13:43:02.708573,Thursday,1,30,13,43,2,2025
2025-01-30 13:43:04.710796,Thursday,1,30,13,43,4,2025
2025-01-30 13:43:06.712059,Thursday,1,30,13,43,6,2025
2025-01-30 13:43:08.712734,Thursday,1,30,13,43,8,2025
2025-01-30 13:43:10.713940,Thursday,1,30,13,43,10,2025
2025-01-30 13:43:12.715972,Thursday,1,30,13,43,12,2025
2025-01-30 13:43:14.717722,Thursday,1,30,13,43,14,2025
2025-01-30 13:43:16.718865,Thursday,1,30,13,43,16,2025
2025-01-30 13:43:18.720076,Thursday,1,30,13,43,18,2025
2025-01-30 13:43:20.720809,Thursday,1,30,13,43,20,2025
2025-01-30 13:43:22.722257,Thursday,1,30,13,43,22,2025
2025-01-30 13:43:24.723180,Thursday,1,30,13,43,24,2025
2025-01-30 13:43:26.724169,Thursday,1,30,13,43,26,2025
2025-01-30 13:43:28.725976,Thursday,1,30,13,43,28,2025
2025-01-30 13:43:30.726509,Thursday,1,30,13,43,30,2025
2025-01-30 13:43:32.727942,Thursday,1,30,13,43,32,2025
2025-01-30 13:43:34.728696,Thursday,1,30,13,43,34,2025
2025-01-30 13:43:36.729908,Thursday,1,30,13,43,36,2025
2025-01-30 13:43:38.730920,Thursday,1,30,13,43,38,2025
2025-01-30 13:43:40.732802,Thursday,1,30,13,43,40,2025
2025-01-30 13:43:42.734284,Thursday,1,30,13,43,42,2025
2025-01-30 13:43:44.735520,Thursday,1,30,13,43,44,2025
2025-01-30 13:43:46.737228,Thursday,1,30,13,43,46,2025
2025-01-30 13:43:48.738455,Thursday,1,30,13,43,48,2025
2025-01-30 13:43:50.739138,Thursday,1,30,13,43,50,2025
2025-01-30 13:43:52.740141,Thursday,1,30,13,43,52,2025
2025-01-30 13:43:54.740677,Thursday,1,30,13,43,54,2025
2025-01-30 13:43:56.741408,Thursday,1,30,13,43,56,2025
2025-01-30 13:43:58.742375,Thursday,1,30,13,43,58,2025
2025-01-30 13:44:00.743045,Thursday,1,30,13,44,0,2025
2025-01-30 13:44:02.743774,Thursday,1,30,13,44,2,2025
2025-01-30 13:44:04.744699,Thursday,1,30,13,44,4,2025
2025-01-30 13:44:06.746409,Thursday,1,30,13,44,6,2025
2025-01-30 13:44:08.747254,Thursday,1,30,13,44,8,2025
2025-01-30 13:44:10.748051,Thursday,1,30,13,44,10,2025
2025-01-30 13:44:12.749493,Thursday,1,30,13,44,12,2025
2025-01-30 13:44:14.750622,Thursday,1,30,13,44,14,2025
2025-01-30 13:44:16.752056,Thursday,1,30,13,44,16,2025
2025-01-30 13:44:18.753445,Thursday,1,30,13,44,18,2025
2025-01-30 13:44:20.754500,Thursday,1,30,13,44,20,2025
2025-01-30 13:44:22.757458,Thursday,1,30,13,44,22,2025
2025-01-30 13:44:24.759033,Thursday,1,30,13,44,24,2025
2025-01-30 13:44:26.760324,Thursday,1,30,13,44,26,2025
2025-01-30 13:44:28.761931,Thursday,1,30,13,44,28,2025
2025-01-30 13:44:30.762935,Thursday,1,30,13,44,30,2025
2025-01-30 13:44:32.763580,Thursday,1,30,13,44,32,2025
2025-01-30 13:44:34.764578,Thursday,1,30,13,44,34,2025
2025-01-30 13:44:36.765687,Thursday,1,30,13,44,36,2025
2025-01-30 13:44:38.767445,Thursday,1,30,13,44,38,2025
2025-01-30 13:44:40.768439,Thursday,1,30,13,44,40,2025
2025-01-30 13:44:42.769599,Thursday,1,30,13,44,42,2025
2025-01-30 13:44:44.770963,Thursday,1,30,13,44,44,2025
2025-01-30 13:44:46.773022,Thursday,1,30,13,44,46,2025
2025-01-30 13:44:48.774634,Thursday,1,30,13,44,48,2025
2025-01-30 13:44:50.776058,Thursday,1,30,13,44,50,2025
2025-01-30 13:44:52.776995,Thursday,1,30,13,44,52,2025
2025-01-30 13:44:54.778689,Thursday,1,30,13,44,54,2025
2025-01-30 13:44:56.780144,Thursday,1,30,13,44,56,2025
2025-01-30 13:44:58.781477,Thursday,1,30,13,44,58,2025
2025-01-30 13:45:00.783600,Thursday,1,30,13,45,0,2025
2025-01-30 13:45:02.784593,Thursday,1,30,13,45,2,2025
2025-01-30 13:45:04.785693,Thursday,1,30,13,45,4,2025
2025-01-30 13:45:06.786600,Thursday,1,30,13,45,6,2025
2025-01-30 13:45:08.789037,Thursday,1,30,13,45,8,2025
2025-01-30 13:45:10.790884,Thursday,1,30,13,45,10,2025
2025-01-30 13:45:12.792700,Thursday,1,30,13,45,12,2025
2025-01-30 13:45:14.794932,Thursday,1,30,13,45,14,2025
2025-01-30 13:45:16.795786,Thursday,1,30,13,45,16,2025
2025-01-30 13:45:18.796880,Thursday,1,30,13,45,18,2025
2025-01-30 13:45:20.797804,Thursday,1,30,13,45,20,2025
2025-01-30 13:45:22.798857,Thursday,1,30,13,45,22,2025
2025-01-30 13:45:24.800446,Thursday,1,30,13,45,24,2025
2025-01-30 13:45:26.802547,Thursday,1,30,13,45,26,2025
2025-01-30 13:45:28.803444,Thursday,1,30,13,45,28,2025
2025-01-30 13:45:30.804812,Thursday,1,30,13,45,30,2025
2025-01-30 13:45:32.805937,Thursday,1,30,13,45,32,2025
2025-01-30 13:47:36.296129,Thursday,1,30,13,47,36,2025
2025-01-30 13:47:38.297484,Thursday,1,30,13,47,38,2025
2025-01-30 13:47:40.297963,Thursday,1,30,13,47,40,2025
2025-01-30 13:47:42.299742,Thursday,1,30,13,47,42,2025
2025-01-30 13:47:44.300389,Thursday,1,30,13,47,44,2025
2025-01-30 13:47:46.301085,Thursday,1,30,13,47,46,2025
2025-01-30 13:47:48.301878,Thursday,1,30,13,47,48,2025
2025-01-30 13:47:50.303312,Thursday,1,30,13,47,50,2025
2025-01-30 13:47:52.304591,Thursday,1,30,13,47,52,2025
2025-01-30 13:47:54.305660,Thursday,1,30,13,47,54,2025
2025-01-30 13:47:56.306353,Thursday,1,30,13,47,56,2025
2025-01-30 13:47:58.307199,Thursday,1,30,13,47,58,2025
2025-01-30 13:48:00.308308,Thursday,1,30,13,48,0,2025
2025-01-30 13:48:02.309969,Thursday,1,30,13,48,2,2025
2025-01-30 13:48:04.310855,Thursday,1,30,13,48,4,2025
2025-01-30 13:48:06.312018,Thursday,1,30,13,48,6,2025
2025-01-30 13:48:08.313583,Thursday,1,30,13,48,8,2025
2025-01-30 13:48:10.314383,Thursday,1,30,13,48,10,2025
2025-01-30 13:48:12.316104,Thursday,1,30,13,48,12,2025
2025-01-30 13:48:14.318387,Thursday,1,30,13,48,14,2025
2025-01-30 13:48:16.319824,Thursday,1,30,13,48,16,2025
2025-01-30 13:48:18.321196,Thursday,1,30,13,48,18,2025
2025-01-30 13:48:20.323124,Thursday,1,30,13,48,20,2025
2025-01-30 13:48:22.324080,Thursday,1,30,13,48,22,2025
2025-01-30 13:48:24.325196,Thursday,1,30,13,48,24,2025
2025-01-30 13:48:26.325820,Thursday,1,30,13,48,26,2025
2025-01-30 13:48:28.326977,Thursday,1,30,13,48,28,2025
2025-01-30 13:48:30.328182,Thursday,1,30,13,48,30,2025
2025-01-30 13:48:32.329106,Thursday,1,30,13,48,32,2025
2025-01-30 13:48:34.330857,Thursday,1,30,13,48,34,2025
2025-01-30 13:48:36.332309,Thursday,1,30,13,48,36,2025
2025-01-30 13:48:38.334395,Thursday,1,30,13,48,38,2025
2025-01-30 13:48:40.335982,Thursday,1,30,13,48,40,2025
2025-01-30 13:48:42.336877,Thursday,1,30,13,48,42,2025
2025-01-30 13:48:44.337701,Thursday,1,30,13,48,44,2025
2025-01-30 13:48:46.338510,Thursday,1,30,13,48,46,2025
2025-01-30 13:48:48.340543,Thursday,1,30,13,48,48,2025
2025-01-30 13:48:50.341940,Thursday,1,30,13,48,50,2025
2025-01-30 13:48:52.343308,Thursday,1,30,13,48,52,2025
2025-01-30 13:48:54.344026,Thursday,1,30,13,48,54,2025
2025-01-30 13:48:56.345996,Thursday,1,30,13,48,56,2025
2025-01-30 13:48:58.347563,Thursday,1,30,13,48,58,2025
2025-01-30 13:49:00.348454,Thursday,1,30,13,49,0,2025
2025-01-30 13:49:02.350375,Thursday,1,30,13,49,2,2025
2025-01-30 13:49:04.351443,Thursday,1,30,13,49,4,2025
2025-01-30 13:49:06.352183,Thursday,1,30,13,49,6,2025
2025-01-30 13:49:08.353386,Thursday,1,30,13,49,8,2025
2025-01-30 13:49:10.355777,Thursday,1,30,13,49,10,2025
2025-01-30 13:49:12.356680,Thursday,1,30,13,49,12,2025
2025-01-30 13:49:14.358234,Thursday,1,30,13,49,14,2025
2025-01-30 13:49:16.359093,Thursday,1,30,13,49,16,2025
2025-01-30 13:49:18.360350,Thursday,1,30,13,49,18,2025
2025-01-30 13:49:20.361955,Thursday,1,30,13,49,20,2025
2025-01-30 13:49:22.363494,Thursday,1,30,13,49,22,2025
2025-01-30 13:49:24.364977,Thursday,1,30,13,49,24,2025
2025-01-30 13:49:26.365518,Thursday,1,30,13,49,26,2025
2025-01-30 13:49:28.366259,Thursday,1,30,13,49,28,2025
2025-01-30 13:49:30.367270,Thursday,1,30,13,49,30,2025
2025-01-30 13:49:32.368795,Thursday,1,30,13,49,32,2025
2025-01-30 13:49:34.369548,Thursday,1,30,13,49,34,2025
2025-01-30 13:49:36.371045,Thursday,1,30,13,49,36,2025
2025-01-30 13:49:38.372460,Thursday,1,30,13,49,38,2025
2025-01-30 13:49:40.374227,Thursday,1,30,13,49,40,2025
2025-01-30 13:49:42.375884,Thursday,1,30,13,49,42,2025
2025-01-30 13:49:44.377950,Thursday,1,30,13,49,44,2025
2025-01-30 13:49:46.379257,Thursday,1,30,13,49,46,2025
2025-01-30 13:49:48.379988,Thursday,1,30,13,49,48,2025
2025-01-30 13:49:50.381866,Thursday,1,30,13,49,50,2025
2025-01-30 13:49:52.382616,Thursday,1,30,13,49,52,2025
2025-01-30 13:49:54.383396,Thursday,1,30,13,49,54,2025
2025-01-30 13:49:56.384269,Thursday,1,30,13,49,56,2025
2025-01-30 13:49:58.385411,Thursday,1,30,13,49,58,2025
2025-01-30 13:50:00.386241,Thursday,1,30,13,50,0,2025
2025-01-30 13:50:02.387896,Thursday,1,30,13,50,2,2025
2025-01-30 13:50:04.388775,Thursday,1,30,13,50,4,2025
2025-01-30 13:50:06.389696,Thursday,1,30,13,50,6,2025
2025-01-30 13:50:08.391482,Thursday,1,30,13,50,8,2025
2025-01-30 13:50:10.393143,Thursday,1,30,13,50,10,2025
2025-01-30 13:50:12.394284,Thursday,1,30,13,50,12,2025
2025-01-30 13:50:14.395890,Thursday,1,30,13,50,14,2025
2025-01-30 13:50:16.396838,Thursday,1,30,13,50,16,2025
2025-01-30 13:50:18.398878,Thursday,1,30,13,50,18,2025
2025-01-30 13:50:20.400015,Thursday,1,30,13,50,20,2025
2025-01-30 13:50:22.401652,Thursday,1,30,13,50,22,2025
2025-01-30 13:50:24.402606,Thursday,1,30,13,50,24,2025
2025-01-30 13:50:26.404084,Thursday,1,30,13,50,26,2025
2025-01-30 13:50:28.404795,Thursday,1,30,13,50,28,2025
2025-01-30 13:50:30.405950,Thursday,1,30,13,50,30,2025
2025-01-30 13:50:32.406914,Thursday,1,30,13,50,32,2025
2025-01-30 13:50:34.408790,Thursday,1,30,13,50,34,2025
2025-01-30 13:50:36.409994,Thursday,1,30,13,50,36,2025
2025-01-30 13:50:38.411659,Thursday,1,30,13,50,38,2025
2025-01-30 13:50:40.412593,Thursday,1,30,13,50,40,2025
2025-01-30 13:50:42.414380,Thursday,1,30,13,50,42,2025
2025-01-30 13:50:44.415611,Thursday,1,30,13,50,44,2025
2025-01-30 13:50:46.417572,Thursday,1,30,13,50,46,2025
2025-01-30 13:50:48.418911,Thursday,1,30,13,50,48,2025
2025-01-30 13:50:50.419940,Thursday,1,30,13,50,50,2025
2025-01-30 13:50:52.421107,Thursday,1,30,13,50,52,2025
2025-01-30 13:50:54.422375,Thursday,1,30,13,50,54,2025
2025-01-30 13:50:56.423284,Thursday,1,30,13,50,56,2025
2025-01-30 13:50:58.424955,Thursday,1,30,13,50,58,2025
2025-01-30 13:51:00.426590,Thursday,1,30,13,51,0,2025
2025-01-30 13:51:02.427988,Thursday,1,30,13,51,2,2025
2025-01-30 13:51:04.429277,Thursday,1,30,13,51,4,2025
2025-01-30 13:51:06.436617,Thursday,1,30,13,51,6,2025
2025-01-30 13:51:08.437652,Thursday,1,30,13,51,8,2025
2025-01-30 13:51:10.439100,Thursday,1,30,13,51,10,2025
2025-01-30 13:51:12.439991,Thursday,1,30,13,51,12,2025
2025-01-30 13:51:14.441012,Thursday,1,30,13,51,14,2025
2025-01-30 13:51:16.442618,Thursday,1,30,13,51,16,2025
2025-01-30 13:51:18.443558,Thursday,1,30,13,51,18,2025
2025-01-30 13:51:20.445373,Thursday,1,30,13,51,20,2025
2025-01-30 13:51:22.446248,Thursday,1,30,13,51,22,2025
2025-01-30 13:51:24.447197,Thursday,1,30,13,51,24,2025
2025-01-30 13:51:26.448937,Thursday,1,30,13,51,26,2025
2025-01-30 13:51:28.449760,Thursday,1,30,13,51,28,2025
2025-01-30 13:51:30.450712,Thursday,1,30,13,51,30,2025
2025-01-30 13:51:32.451970,Thursday,1,30,13,51,32,2025
2025-01-30 13:51:34.452817,Thursday,1,30,13,51,34,2025
2025-01-30 13:51:36.454032,Thursday,1,30,13,51,36,2025
2025-01-30 13:51:38.454852,Thursday,1,30,13,51,38,2025
2025-01-30 13:51:40.456129,Thursday,1,30,13,51,40,2025
2025-01-30 13:51:42.457009,Thursday,1,30,13,51,42,2025
2025-01-30 13:51:44.458742,Thursday,1,30,13,51,44,2025
2025-01-30 13:51:46.459711,Thursday,1,30,13,51,46,2025
2025-01-30 13:51:48.461313,Thursday,1,30,13,51,48,2025
2025-01-30 13:51:50.461983,Thursday,1,30,13,51,50,2025
2025-01-30 13:51:52.463638,Thursday,1,30,13,51,52,2025
2025-01-30 13:51:54.465476,Thursday,1,30,13,51,54,2025
2025-01-30 13:51:56.467172,Thursday,1,30,13,51,56,2025
2025-01-30 13:51:58.468487,Thursday,1,30,13,51,58,2025
2025-01-30 13:52:00.470350,Thursday,1,30,13,52,0,2025
2025-01-30 13:52:02.471661,Thursday,1,30,13,52,2,2025
2025-01-30 13:52:04.472766,Thursday,1,30,13,52,4,2025
2025-01-30 13:52:06.473931,Thursday,1,30,13,52,6,2025
2025-01-30 13:52:08.475590,Thursday,1,30,13,52,8,2025
2025-01-30 13:52:10.476289,Thursday,1,30,13,52,10,2025
2025-01-30 13:52:12.477559,Thursday,1,30,13,52,12,2025
2025-01-30 13:52:14.479516,Thursday,1,30,13,52,14,2025
2025-01-30 13:52:16.480415,Thursday,1,30,13,52,16,2025
2025-01-30 13:52:18.481371,Thursday,1,30,13,52,18,2025
2025-01-30 13:52:20.483934,Thursday,1,30,13,52,20,2025
2025-01-30 13:52:22.484646,Thursday,1,30,13,52,22,2025
2025-01-30 13:52:24.486535,Thursday,1,30,13,52,24,2025
2025-01-30 13:52:26.488142,Thursday,1,30,13,52,26,2025
